rater_id,age,gender,race,englishFirst,englishSkills,education,income,politicalParty,politicalIdeology,timeTaken,date
c1c570c3b66d8858,22,Male,White,Yes,Expert,Undergraduate degree,"£15,000-£24,999",Liberal Democrats,Very Left-Wing,5.66,2026-06-06
efb130b2d21bd04e,24,Female,White,Yes,Expert,GCSEs or equivalent,"£25,000-£34,999",Reform UK,Prefer not to say,12.09,2026-06-06
7ff16d8d40b62bcf,22,Female,White,Yes,Expert,Vocational qualification,"£15,000-£24,999",Labour,Moderately Left-Wing,6.09,2026-06-06
1d4deb9373afa7e8,27,Female,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Liberal Democrats,Centrist,6.89,2026-06-06
a0775c0a93efa27d,32,Female,Black,Yes,Expert,Undergraduate degree,"£15,000-£24,999",Labour,Moderately Left-Wing,13.28,2026-06-06
f6172ffa2c54261c,23,Male,Asian,Bilingual from birth,Advanced,A-levels or equivalent,"£25,000-£34,999",Labour,Moderately Left-Wing,8.16,2026-06-06
253296971fbabb63,46,Female,White,Yes,Expert,Vocational qualification,"£35,000-£49,999",Labour,Moderately Left-Wing,8.58,2026-06-06
b23613154254189d,20,Male,Asian,Bilingual from birth,Expert,Undergraduate degree,"Under £15,000",Greens,Very Left-Wing,7.81,2026-06-06
48bb5a379560eafc,43,Female,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Conservative,Moderately Left-Wing,7.69,2026-06-06
cce11c75d544983a,43,Female,White,Yes,Expert,Undergraduate degree,"£15,000-£24,999",Labour,Moderately Right-Wing,6.92,2026-06-06
8c96306707022a18,21,Female,Black,Bilingual from birth,Expert,A-levels or equivalent,"Under £15,000",Did not vote,Moderately Left-Wing,7.06,2026-06-06
3394d98133d3db91,44,Female,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Labour,Centrist,16.56,2026-06-06
45b11111f82e7baf,34,Female,White,Yes,Expert,Postgraduate degree (Master's),"£35,000-£49,999",Labour,Moderately Left-Wing,9.12,2026-06-06
967df4280f498ca7,31,Male,Asian,No,Expert,Undergraduate degree,"£25,000-£34,999",Labour,Moderately Left-Wing,10.56,2026-06-06
a3bab70e5fcf540d,24,Female,Asian,Yes,Expert,Undergraduate degree,Prefer not to say,Prefer not to say,Prefer not to say,8.35,2026-06-06
efa3b15f5f0c904d,50,Male,White,Yes,Expert,Postgraduate degree (Master's),"£75,000-£99,999",Labour,Centrist,8.38,2026-06-06
fa2d4cf1e342252a,32,Female,Asian,Bilingual from birth,Expert,Vocational qualification,"£15,000-£24,999",Prefer not to say,Moderately Left-Wing,7.4,2026-06-06
293fe530f7546763,22,Female,White,Yes,Expert,Postgraduate degree (Master's),"£25,000-£34,999",Labour,Moderately Left-Wing,5.26,2026-06-06
a1d601b170fe2b34,65,Female,White,Yes,Advanced,GCSEs or equivalent,"£15,000-£24,999",Labour,Centrist,13.89,2026-06-06
b34638840a71ee5f,23,Female,Asian,Bilingual from birth,Expert,Undergraduate degree,"£35,000-£49,999",Labour,Moderately Left-Wing,5.19,2026-06-06
350816d7eb75a6a1,36,Male,White,Yes,Expert,GCSEs or equivalent,"£15,000-£24,999",Prefer not to say,Prefer not to say,8.95,2026-06-06
d6cf7db49eff6fa4,39,Male,Black,Yes,Expert,Postgraduate degree (Master's),Prefer not to say,Prefer not to say,Centrist,18.43,2026-06-06
2929ec5d18fb863a,60,Female,White,Yes,Advanced,A-levels or equivalent,"Under £15,000",Labour,Centrist,13.75,2026-06-06
0fbeba07b192dc81,34,Female,White,Prefer not to say,Expert,Postgraduate degree (Master's),"£50,000-£74,999",Labour,Moderately Right-Wing,10.53,2026-06-06
6eedfbf7f8cba73e,20,Male,White,Yes,Expert,A-levels or equivalent,"£25,000-£34,999",Did not vote,Centrist,9.54,2026-06-06
013d6e07a92e59b6,29,Female,Black,Bilingual from birth,Intermediate,Undergraduate degree,"£15,000-£24,999",Liberal Democrats,Very Right-Wing,16.23,2026-06-06
8d69ebb1e316a9c1,31,Female,White,No,Expert,Undergraduate degree,"£25,000-£34,999",Greens,Moderately Left-Wing,14.46,2026-06-06
6d58fd3880658f18,23,Male,White,Yes,Expert,Undergraduate degree,"Under £15,000",Did not vote,Moderately Left-Wing,7.17,2026-06-06
104b667f49b674d3,40,Female,White,Yes,Expert,GCSEs or equivalent,"£15,000-£24,999",Did not vote,Centrist,9.05,2026-06-06
965defa5cd1cee50,29,Male,Black,Yes,Expert,Undergraduate degree,"£75,000-£99,999",Other,Moderately Left-Wing,7.52,2026-06-06
b885d2acf4240796,26,Male,White,Yes,Expert,Undergraduate degree,"£15,000-£24,999",Greens,Very Left-Wing,9.27,2026-06-06
248d05e08b3af753,41,Male,Asian,No,Advanced,Undergraduate degree,"£100,000+",Labour,Centrist,6.02,2026-06-06
1a9e1d511ce3610d,29,Female,Asian,Bilingual from birth,Expert,Doctorate (PhD),Prefer not to say,Labour,Centrist,8.88,2026-06-06
eb47158976c9a339,33,Male,White,Yes,Advanced,Undergraduate degree,"£35,000-£49,999",Labour,Centrist,8.73,2026-06-06
19c7f5392f464fcd,32,Female,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Labour,Moderately Left-Wing,6.32,2026-06-06
db6e704b51fec404,25,Male,Mixed,Yes,Expert,Undergraduate degree,"£15,000-£24,999",Did not vote,Moderately Left-Wing,6.61,2026-06-06
a030991a8048864c,39,Female,Asian,No,Expert,Postgraduate degree (Master's),"£25,000-£34,999",Liberal Democrats,Centrist,5.55,2026-06-06
22047019b51bcc15,19,Male,Black,Yes,Expert,Postgraduate degree (Master's),Prefer not to say,Labour,Very Right-Wing,29.64,2026-06-06
6490de2d0a7a9ee0,29,Female,White,Yes,Expert,Vocational qualification,"£35,000-£49,999",Liberal Democrats,Moderately Right-Wing,6.5,2026-06-06
bb8ebe74e7869aea,26,Female,White,Yes,Advanced,Undergraduate degree,"£25,000-£34,999",Did not vote,Centrist,11.65,2026-06-06
700a1d25e4de6097,31,Female,White,Yes,Expert,Postgraduate degree (Master's),"£50,000-£74,999",Labour,Moderately Left-Wing,7.58,2026-06-06
7a08b7dc921e3921,32,Female,White,Yes,Expert,Postgraduate degree (Master's),"£35,000-£49,999",Labour,Centrist,6.43,2026-06-06
bb9d64436c303810,40,Male,White,Yes,Expert,Postgraduate degree (Master's),"£25,000-£34,999",Labour,Very Left-Wing,5.63,2026-06-06
2eea95fe021d4708,18,Female,White,Bilingual from birth,Expert,A-levels or equivalent,Prefer not to say,Not eligible to vote,Very Left-Wing,5.77,2026-06-06
4a734f565cd7039f,28,Female,Black,Yes,Expert,Postgraduate degree (Master's),"£75,000-£99,999",Prefer not to say,Prefer not to say,36.79,2026-06-06
8c41cf2b7f8b0e7a,27,Female,White,No,Expert,GCSEs or equivalent,"£15,000-£24,999",Liberal Democrats,Centrist,6.66,2026-06-06
e4ba57db72dc9c96,29,Female,White,No,Advanced,Postgraduate degree (Master's),"£15,000-£24,999",Not eligible to vote,Moderately Right-Wing,5.83,2026-06-06
1b3356788321d4f5,29,Female,White,Yes,Expert,Postgraduate degree (Master's),"£35,000-£49,999",Reform UK,Moderately Right-Wing,6.08,2026-06-06
f259cf055cb254a4,18,Female,White,Yes,Advanced,GCSEs or equivalent,"Under £15,000",Greens,Very Left-Wing,7.74,2026-06-06
2e8dd0b6eac9395d,38,Male,Black,Yes,Expert,Postgraduate degree (Master's),"£75,000-£99,999",Labour,Centrist,11.61,2026-06-06
1543c70973e5bfe2,30,Male,White,No,Expert,A-levels or equivalent,"£35,000-£49,999",Labour,Moderately Left-Wing,13.0,2026-06-06
d3e8e0f7741c471a,37,Male,White,Yes,Advanced,Undergraduate degree,"£35,000-£49,999",Prefer not to say,Prefer not to say,5.76,2026-06-06
f5bc6936e48bd6d1,21,Male,Asian,No,Expert,A-levels or equivalent,"Under £15,000",Did not vote,Moderately Right-Wing,10.41,2026-06-06
829581fcf532be95,25,Female,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Labour,Moderately Left-Wing,9.4,2026-06-06
9b6cfd147e190bba,22,Female,Black,Bilingual from birth,Expert,A-levels or equivalent,"Under £15,000",Conservative,Centrist,9.71,2026-06-06
9277d58c934b98ec,30,Female,White,Yes,Expert,Undergraduate degree,Prefer not to say,Labour,Moderately Left-Wing,12.71,2026-06-06
27ed281aa683d12a,19,Male,Mixed,Yes,Expert,GCSEs or equivalent,"Under £15,000",Did not vote,Moderately Right-Wing,8.48,2026-06-06
ed1c5afe7baaf06b,45,Female,White,Yes,Expert,Postgraduate degree (Master's),"£50,000-£74,999",Liberal Democrats,Centrist,11.43,2026-06-06
a92cbdd2bdccb0ae,66,Male,White,No,Expert,Postgraduate degree (Master's),"£25,000-£34,999",Labour,Very Left-Wing,6.03,2026-06-06
dc12fba20882e97a,34,Female,White,Yes,Expert,Postgraduate degree (Master's),"£50,000-£74,999",Labour,Very Left-Wing,6.96,2026-06-06
b6fb7f14d91b4a4a,20,Male,White,Yes,Expert,A-levels or equivalent,"Under £15,000",Did not vote,Moderately Left-Wing,7.21,2026-06-06
fddff48e877fa4d1,20,Male,White,Yes,Expert,A-levels or equivalent,"Under £15,000",Conservative,Moderately Right-Wing,5.21,2026-06-06
03ec6febb146a9b3,27,Male,White,Yes,Expert,Undergraduate degree,"Under £15,000",Labour,Moderately Left-Wing,7.48,2026-06-06
fc3adb31529930e3,59,Female,White,Yes,Expert,Undergraduate degree,"£15,000-£24,999",Greens,Very Left-Wing,8.48,2026-06-06
23b09a114fb202a9,23,Male,White,Yes,Basic,GCSEs or equivalent,Prefer not to say,Did not vote,Very Right-Wing,6.65,2026-06-06
355497b0ce80517d,41,Male,White,Yes,Advanced,GCSEs or equivalent,"£25,000-£34,999",Reform UK,Prefer not to say,10.53,2026-06-06
b08f0bb61e6947ae,42,Male,White,No,Advanced,GCSEs or equivalent,"£25,000-£34,999",Did not vote,Centrist,11.6,2026-06-06
27d1f9ff063c7ec7,30,Female,White,Yes,Intermediate,Postgraduate degree (Master's),"£25,000-£34,999",Labour,Moderately Right-Wing,15.16,2026-06-06
2309ead55120f797,38,Female,Asian,No,Expert,Postgraduate degree (Master's),"£25,000-£34,999",Not eligible to vote,Moderately Left-Wing,10.24,2026-06-06
ecfe2ee56314a30f,33,Female,White,Yes,Expert,Postgraduate degree (Master's),"£35,000-£49,999",Labour,Moderately Left-Wing,9.29,2026-06-06
ebbc443e9d7529d6,34,Female,White,Yes,Expert,Doctorate (PhD),"£50,000-£74,999",Did not vote,Very Left-Wing,8.65,2026-06-06
b93847df3e7c222d,30,Male,White,Yes,Expert,Undergraduate degree,"£50,000-£74,999",Liberal Democrats,Moderately Left-Wing,5.88,2026-06-06
7391c050ca4b9aaf,20,Male,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Labour,Moderately Right-Wing,8.95,2026-06-06
f521514b53d4086e,38,Male,Asian,No,Advanced,Postgraduate degree (Master's),"£75,000-£99,999",Labour,Centrist,8.88,2026-06-06
f6398fe49a67dd7f,27,Male,White,Yes,Expert,Postgraduate degree (Master's),"£25,000-£34,999",Liberal Democrats,Moderately Left-Wing,4.9,2026-06-06
3e868cababda2244,38,Female,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Prefer not to say,Prefer not to say,7.01,2026-06-06
f5b63c67b80073e8,34,Female,White,Yes,Expert,Doctorate (PhD),"£35,000-£49,999",Labour,Moderately Left-Wing,7.79,2026-06-06
8bf3b858f2324ade,41,Female,White,Yes,Expert,Postgraduate degree (Master's),"£25,000-£34,999",Labour,Centrist,10.85,2026-06-06
b54f40b17742567a,59,Female,White,Yes,Intermediate,GCSEs or equivalent,"£25,000-£34,999",Reform UK,Very Left-Wing,15.35,2026-06-06
be73142ea4606664,33,Female,White,Yes,Expert,A-levels or equivalent,"£25,000-£34,999",Prefer not to say,Prefer not to say,7.62,2026-06-06
af6b71be38b2ab66,42,Female,White,Yes,Advanced,Prefer not to say,"£15,000-£24,999",Did not vote,Centrist,25.77,2026-06-06
ef4d53862f00ce0a,26,Female,Mixed,Yes,Expert,Undergraduate degree,"£15,000-£24,999",Did not vote,Centrist,6.82,2026-06-06
e80ba972dd0eb755,39,Male,White,Yes,Expert,Undergraduate degree,"Under £15,000",Labour,Moderately Right-Wing,6.8,2026-06-06
faab9dad2d6b600d,20,Male,White,Yes,Expert,A-levels or equivalent,"£15,000-£24,999",Reform UK,Very Right-Wing,10.17,2026-06-06
bdb926b3224a4cb8,19,Male,White,Yes,Expert,A-levels or equivalent,"Under £15,000",Not eligible to vote,Very Left-Wing,7.64,2026-06-06
ee3938bdcfca1077,53,Male,White,No,Intermediate,Postgraduate degree (Master's),"£25,000-£34,999",Did not vote,Moderately Right-Wing,17.19,2026-06-06
3078a27deaef45f1,35,Male,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Conservative,Centrist,6.12,2026-06-06
fbc9e1e3bc1be0f5,33,Female,White,Yes,Expert,A-levels or equivalent,"£15,000-£24,999",Labour,Centrist,8.34,2026-06-06
512813869b877660,26,Male,Black,Yes,Expert,Postgraduate degree (Master's),"£35,000-£49,999",Prefer not to say,Moderately Right-Wing,9.58,2026-06-06
776d7455f881e790,40,Male,White,Yes,Expert,A-levels or equivalent,"£15,000-£24,999",Greens,Centrist,8.09,2026-06-06
f8193847397a20d0,28,Female,White,Yes,Expert,Vocational qualification,"£25,000-£34,999",Scottish National Party,Centrist,6.1,2026-06-06
fb9bce40b1921238,47,Female,White,Yes,Expert,Undergraduate degree,"£50,000-£74,999",Labour,Moderately Left-Wing,11.09,2026-06-06
a3e10ddc23d20a9b,37,Female,White,Yes,Expert,Postgraduate degree (Master's),Prefer not to say,Greens,Moderately Left-Wing,6.99,2026-06-06
230df125db1c56b7,39,Female,Asian,Yes,Expert,Undergraduate degree,"£50,000-£74,999",Reform UK,Moderately Right-Wing,8.49,2026-06-06
a53f123d2f198826,45,Male,Black,No,Expert,Undergraduate degree,"£50,000-£74,999",Did not vote,Centrist,21.72,2026-06-06
d875178dd33bc2bb,37,Male,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Labour,Moderately Left-Wing,6.57,2026-06-06
8a2a4fe73a58a5dc,64,Male,White,Yes,Expert,Postgraduate degree (Master's),Prefer not to say,Scottish National Party,Moderately Left-Wing,7.87,2026-06-06
2f79a5a742de3c4b,65,Male,White,Yes,Expert,Undergraduate degree,"£15,000-£24,999",Conservative,Moderately Right-Wing,8.31,2026-06-06
a8910c7cac8af2c6,43,Female,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Labour,Centrist,8.25,2026-06-06
299cd5a759f34816,50,Female,White,Yes,Expert,Undergraduate degree,"£50,000-£74,999",Liberal Democrats,Moderately Left-Wing,6.98,2026-06-06
4834cc992a3c0d44,32,Male,White,Yes,Expert,Undergraduate degree,"£15,000-£24,999",Did not vote,Centrist,17.39,2026-06-06
7530d6e3372750f5,44,Female,White,Yes,Expert,Vocational qualification,"£35,000-£49,999",Reform UK,Centrist,10.17,2026-06-06
63f86eeaca205600,19,Male,White,Yes,Expert,A-levels or equivalent,"Under £15,000",Not eligible to vote,Moderately Left-Wing,9.07,2026-06-06
483adfcc6677c583,45,Female,White,Yes,Expert,Postgraduate degree (Master's),"£35,000-£49,999",Conservative,Moderately Right-Wing,8.91,2026-06-06
d29d089690664a3f,27,Female,White,Yes,Expert,Postgraduate degree (Master's),"£35,000-£49,999",Labour,Moderately Left-Wing,5.11,2026-06-06
521d24c510826751,33,Female,White,Yes,Expert,Undergraduate degree,"£50,000-£74,999",Greens,Moderately Left-Wing,11.1,2026-06-06
fb3e12f6a0f43173,32,Male,White,Yes,Expert,Postgraduate degree (Master's),"£15,000-£24,999",Labour,Moderately Left-Wing,12.69,2026-06-06
98e40e4947316b9e,27,Male,Asian,Yes,Expert,Postgraduate degree (Master's),"£25,000-£34,999",Prefer not to say,Moderately Left-Wing,5.37,2026-06-06
da6d3656df3dbcfc,38,Female,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Labour,Moderately Left-Wing,12.17,2026-06-06
4a5917cfefa1f26c,52,Male,White,Yes,Advanced,Undergraduate degree,"£25,000-£34,999",Conservative,Moderately Right-Wing,11.48,2026-06-06
07bf83ab680174cc,74,Female,White,Yes,Expert,Doctorate (PhD),"£50,000-£74,999",Labour,Moderately Left-Wing,14.37,2026-06-06
67ec13d40cf43bc2,29,Male,White,No,Expert,Undergraduate degree,"£35,000-£49,999",Labour,Centrist,7.2,2026-06-06
1d603318b57c5e47,42,Male,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Labour,Centrist,8.05,2026-06-06
94525d3ea9bc38db,22,Female,White,Yes,Expert,Postgraduate degree (Master's),"Under £15,000",Labour,Moderately Left-Wing,9.47,2026-06-06
3d4d6ca807a4d1e4,23,Female,White,No,Advanced,Undergraduate degree,Prefer not to say,Did not vote,Moderately Right-Wing,23.59,2026-06-06
a60c2d8a2823246e,34,Female,Black,Bilingual from birth,Expert,Postgraduate degree (Master's),"£50,000-£74,999",Liberal Democrats,Centrist,14.89,2026-06-06
da071be4f7c44a0d,33,Male,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Conservative,Moderately Right-Wing,4.33,2026-06-06
b19429e28797145f,43,Female,White,Yes,Expert,Vocational qualification,"£35,000-£49,999",Conservative,Moderately Right-Wing,6.91,2026-06-06
7f8ffd7e8694970b,31,Male,White,Yes,Expert,GCSEs or equivalent,"£100,000+",Conservative,Moderately Right-Wing,8.61,2026-06-06
c9c8eea78b5ad446,20,Female,Asian,Yes,Expert,A-levels or equivalent,Prefer not to say,Did not vote,Very Left-Wing,6.84,2026-06-06
ad6ba09809dc4574,30,Male,Asian,Yes,Expert,Undergraduate degree,"Under £15,000",Did not vote,Moderately Right-Wing,17.53,2026-06-06
74a9ca70a3519f90,38,Female,Other,No,Expert,Undergraduate degree,"Under £15,000",Not eligible to vote,Centrist,7.94,2026-06-06
a05d98eab2fd4646,21,Male,Asian,Yes,Expert,Undergraduate degree,"Under £15,000",Labour,Centrist,5.52,2026-06-06
ee99af88ea6f9040,34,Female,White,Yes,Expert,A-levels or equivalent,"£15,000-£24,999",Liberal Democrats,Centrist,7.8,2026-06-06
85775e7d6cab3bc8,20,Male,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Did not vote,Moderately Right-Wing,8.83,2026-06-06
d707e335381b8344,39,Male,Other,No,Expert,Doctorate (PhD),"£25,000-£34,999",Labour,Centrist,6.61,2026-06-06
5747ce4ddaa9f5d9,22,Male,White,Yes,Expert,Postgraduate degree (Master's),"Under £15,000",Did not vote,Centrist,7.21,2026-06-06
37f822d6ba582213,45,Male,Asian,No,Intermediate,Postgraduate degree (Master's),"£35,000-£49,999",Prefer not to say,Moderately Left-Wing,9.22,2026-06-06
cd4aac3beb6891b6,20,Male,White,Yes,Expert,A-levels or equivalent,"Under £15,000",Did not vote,Centrist,11.4,2026-06-06
cc6c7eec6f5ff8e6,20,Male,White,Yes,Expert,A-levels or equivalent,"Under £15,000",Prefer not to say,Prefer not to say,5.81,2026-06-06
cd8311e14b309522,18,Male,Asian,Yes,Expert,GCSEs or equivalent,"Under £15,000",Not eligible to vote,Moderately Left-Wing,5.68,2026-06-06
896cb3d17cf2feda,18,Male,White,Yes,Expert,GCSEs or equivalent,"Under £15,000",Did not vote,Very Left-Wing,8.3,2026-06-06
69c6d50e1fd03289,54,Male,White,Yes,Advanced,A-levels or equivalent,"£15,000-£24,999",Labour,Moderately Left-Wing,8.88,2026-06-06
5120e25bdc232909,33,Female,Prefer not to say,Bilingual from birth,Expert,Prefer not to say,"£15,000-£24,999",Prefer not to say,Prefer not to say,8.41,2026-06-06
58c3e2985b4b9b79,46,Male,White,Yes,Expert,Undergraduate degree,"£75,000-£99,999",Labour,Moderately Left-Wing,6.09,2026-06-06
a71e6e1c4f8c0ad4,28,Male,Black,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Did not vote,Moderately Left-Wing,10.21,2026-06-06
cfe3bd4dd4b8568c,26,Male,Black,Yes,Expert,Postgraduate degree (Master's),"Under £15,000",Did not vote,Moderately Left-Wing,10.55,2026-06-06
8c1415a69d071590,32,Male,White,Yes,Expert,Vocational qualification,"Under £15,000",Liberal Democrats,Moderately Right-Wing,8.46,2026-06-06
988b17d2435d1dd8,36,Male,White,Yes,Expert,A-levels or equivalent,"£75,000-£99,999",Did not vote,Prefer not to say,5.62,2026-06-06
fcd44220dc1c2053,37,Female,White,Yes,Expert,Undergraduate degree,"£15,000-£24,999",Labour,Centrist,9.04,2026-06-06
cbb9972cb1a210bb,54,Male,White,Yes,Expert,Undergraduate degree,"£75,000-£99,999",Labour,Moderately Left-Wing,5.5,2026-06-06
ab656fd57c1224b2,22,Male,Asian,Yes,Expert,Undergraduate degree,Prefer not to say,Other,Moderately Left-Wing,11.46,2026-06-06
5fbe724fb6c1959a,27,Male,Mixed,Yes,Advanced,Undergraduate degree,Prefer not to say,Reform UK,Centrist,14.9,2026-06-06
32f03b67a9fdbf74,52,Male,White,Yes,Expert,Undergraduate degree,"£50,000-£74,999",Labour,Centrist,8.29,2026-06-06
1ea35a3d250f4e76,30,Male,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Labour,Moderately Left-Wing,6.25,2026-06-06
bdcfc552411825a9,26,Male,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Labour,Moderately Left-Wing,5.92,2026-06-06
2505c1829ee6ae67,31,Male,White,Yes,Expert,Undergraduate degree,"£35,000-£49,999",Labour,Centrist,7.17,2026-06-06
ba0fb4318af77d20,26,Female,Black,Yes,Expert,A-levels or equivalent,"£25,000-£34,999",Labour,Prefer not to say,22.59,2026-06-06
9b90d543663b08ce,40,Female,White,Yes,Expert,Postgraduate degree (Master's),"£75,000-£99,999",Liberal Democrats,Centrist,7.55,2026-06-06
1a7f6652401a46ef,26,Female,White,Yes,Expert,A-levels or equivalent,"£35,000-£49,999",Labour,Moderately Left-Wing,7.14,2026-06-06
4c7b8ecbf54830f0,50,Female,White,Yes,Advanced,Vocational qualification,"£15,000-£24,999",Scottish National Party,Prefer not to say,14.35,2026-06-06
fc8420a09347a391,28,Male,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Labour,Very Left-Wing,7.25,2026-06-06
cd67590286b916ac,72,Male,White,Yes,Expert,Undergraduate degree,"£75,000-£99,999",Conservative,Moderately Right-Wing,9.32,2026-06-06
9a75529e90860987,30,Male,White,Yes,Advanced,Postgraduate degree (Master's),"£35,000-£49,999",Did not vote,Centrist,7.81,2026-06-06
6c60ec7f9629cb47,23,Male,White,Yes,Expert,Postgraduate degree (Master's),"Under £15,000",Did not vote,Moderately Left-Wing,7.44,2026-06-06
7de7c482871b631f,59,Female,White,Yes,Advanced,A-levels or equivalent,"£25,000-£34,999",Labour,Centrist,6.19,2026-06-06
bb94552da5d9a1cd,29,Female,Mixed,Yes,Expert,Undergraduate degree,Prefer not to say,Labour,Centrist,4.73,2026-06-06
0f2a5ed41afb2857,36,Male,White,Yes,Expert,GCSEs or equivalent,"£50,000-£74,999",Labour,Centrist,7.22,2026-06-06
9c5f63e74b3fd09a,32,Other,Asian,No,Expert,Undergraduate degree,"£35,000-£49,999",Labour,Very Left-Wing,7.93,2026-06-06
850e1bdee1939d69,22,Female,White,Yes,Expert,Undergraduate degree,"Under £15,000",Reform UK,Centrist,5.25,2026-06-06
73d4e62272e46845,41,Male,White,Yes,Expert,Undergraduate degree,"£15,000-£24,999",Labour,Moderately Left-Wing,11.08,2026-06-06
1e06b978afa835ae,35,Female,Asian,Bilingual from birth,Expert,Postgraduate degree (Master's),"£100,000+",Did not vote,Moderately Left-Wing,8.79,2026-06-06
53229377e4c32cf3,43,Male,White,Yes,Advanced,GCSEs or equivalent,"£35,000-£49,999",Did not vote,Prefer not to say,11.46,2026-06-06
425de4198c384a0c,25,Male,Prefer not to say,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Labour,Centrist,5.34,2026-06-06
1b79b395c46dcb87,48,Female,White,Yes,Advanced,Undergraduate degree,"£15,000-£24,999",Conservative,Moderately Right-Wing,14.51,2026-06-06
2e22941ad7f91afe,28,Female,White,Yes,Expert,Undergraduate degree,"Under £15,000",Labour,Very Left-Wing,12.35,2026-06-06
e1e41da059fd8b4a,20,Male,Asian,Yes,Expert,A-levels or equivalent,"Under £15,000",Did not vote,Centrist,7.21,2026-06-06
b98299fd2d94d3e7,36,Female,White,Yes,Expert,Undergraduate degree,"Under £15,000",Conservative,Centrist,9.02,2026-06-06
fa0c52091ebc6512,20,Female,White,Yes,Expert,Undergraduate degree,"Under £15,000",Greens,Very Left-Wing,6.44,2026-06-06
5f2c732937f2473a,54,Male,White,Yes,Expert,A-levels or equivalent,"£15,000-£24,999",Labour,Moderately Left-Wing,8.54,2026-06-06
f4576b4a49cd66da,18,Male,Mixed,No,Expert,A-levels or equivalent,"Under £15,000",Not eligible to vote,Moderately Right-Wing,7.77,2026-06-06
efc7c737ff43cb11,22,Male,Asian,Yes,Expert,Undergraduate degree,"Under £15,000",Greens,Moderately Left-Wing,9.13,2026-06-06
359c1a2e972dfe1e,24,Female,White,Yes,Expert,Undergraduate degree,"£25,000-£34,999",Labour,Moderately Left-Wing,5.67,2026-06-06
9ec2278d179af4fe,32,Female,White,Yes,Expert,Postgraduate degree (Master's),"£35,000-£49,999",Not eligible to vote,Very Left-Wing,8.28,2026-06-06
52dc817d613feaa7,18,Male,White,Yes,Expert,Vocational qualification,"£15,000-£24,999",Not eligible to vote,Moderately Left-Wing,6.85,2026-06-06
897a0047620ed45c,22,Male,Black,Yes,Expert,Undergraduate degree,"Under £15,000",Did not vote,Centrist,18.44,2026-06-06
5db876649b48cf07,35,Female,White,Yes,Expert,Vocational qualification,"£25,000-£34,999",Labour,Moderately Left-Wing,5.39,2026-06-06
6e0d89b8a19e3242,18,Female,Other,No,Expert,A-levels or equivalent,"Under £15,000",Not eligible to vote,Centrist,16.42,2026-06-06
1defb4185e75e968,37,Female,White,Yes,Expert,A-levels or equivalent,"£35,000-£49,999",Conservative,Centrist,8.46,2026-06-06
af0b99b8a4fd102e,47,Male,White,Yes,Expert,Undergraduate degree,"£75,000-£99,999",Conservative,Moderately Right-Wing,7.79,2026-06-06
cd2fc3bdce599bad,41,Female,White,Yes,Expert,Postgraduate degree (Master's),"£75,000-£99,999",Labour,Moderately Left-Wing,16.04,2026-06-06
6b203db1ab6c17bb,35,Male,White,Yes,Expert,A-levels or equivalent,"£35,000-£49,999",Labour,Very Left-Wing,7.99,2026-06-06
db87c01699a5ae30,27,Male,White,Yes,Expert,Postgraduate degree (Master's),"£35,000-£49,999",Labour,Very Left-Wing,7.28,2026-06-06
4608eca5bb460e0f,30,Male,White,Yes,Expert,Doctorate (PhD),"Under £15,000",Did not vote,Very Left-Wing,6.19,2026-06-06
731314812b2b729d,33,Male,White,Yes,Expert,Undergraduate degree,"£75,000-£99,999",Labour,Centrist,7.0,2026-06-06
e54869121a8807fe,37,Male,White,No,Expert,Doctorate (PhD),"£50,000-£74,999",Labour,Centrist,6.74,2026-06-06
760917fbc87aa1ca,62,Female,White,Yes,Expert,GCSEs or equivalent,"£25,000-£34,999",Labour,Moderately Left-Wing,8.06,2026-06-06
767e1c61efeabb27,34,Male,White,Yes,Advanced,GCSEs or equivalent,Prefer not to say,Did not vote,Centrist,11.63,2026-06-06
05e6a7f6344e0ed2,29,Male,Asian,Bilingual from birth,Expert,Postgraduate degree (Master's),"£25,000-£34,999",Did not vote,Moderately Right-Wing,11.74,2026-06-06
49335c80ee99ab50,24,Male,White,Yes,Expert,Undergraduate degree,"£15,000-£24,999",Labour,Moderately Left-Wing,8.14,2026-06-06
